value,ones,date
209.72999999999948,1.0,2085-11-18
209.29999999999947,1.0,2085-11-19
208.44999999999948,1.0,2085-11-20
208.91999999999948,1.0,2085-11-21
208.41999999999948,1.0,2085-11-22
208.12999999999948,1.0,2085-11-23
208.00999999999948,1.0,2085-11-24
207.41999999999948,1.0,2085-11-25
208.08999999999946,1.0,2085-11-26
208.21999999999946,1.0,2085-11-27
207.38999999999945,1.0,2085-11-28
207.99999999999946,1.0,2085-11-29
207.45999999999947,1.0,2085-11-30
206.95999999999947,1.0,2085-12-01
207.65999999999946,1.0,2085-12-02
207.35999999999945,1.0,2085-12-03
206.48999999999944,1.0,2085-12-04
207.13999999999945,1.0,2085-12-05
206.94999999999945,1.0,2085-12-06
207.57999999999944,1.0,2085-12-07
207.94999999999945,1.0,2085-12-08
207.10999999999945,1.0,2085-12-09
207.58999999999943,1.0,2085-12-10
207.38999999999945,1.0,2085-12-11
207.55999999999943,1.0,2085-12-12
207.60999999999945,1.0,2085-12-13
208.16999999999945,1.0,2085-12-14
207.45999999999944,1.0,2085-12-15
206.86999999999944,1.0,2085-12-16
206.08999999999943,1.0,2085-12-17
206.07999999999944,1.0,2085-12-18
206.10999999999945,1.0,2085-12-19
207.08999999999943,1.0,2085-12-20
206.88999999999945,1.0,2085-12-21
206.79999999999944,1.0,2085-12-22
206.76999999999944,1.0,2085-12-23
206.54999999999944,1.0,2085-12-24
205.56999999999945,1.0,2085-12-25
205.67999999999947,1.0,2085-12-26
205.23999999999947,1.0,2085-12-27
205.10999999999947,1.0,2085-12-28
204.72999999999948,1.0,2085-12-29
205.03999999999948,1.0,2085-12-30
204.41999999999948,1.0,2085-12-31
204.40999999999948,1.0,2086-01-01
203.6499999999995,1.0,2086-01-02
202.9699999999995,1.0,2086-01-03
202.94999999999948,1.0,2086-01-04
203.33999999999946,1.0,2086-01-05
202.91999999999948,1.0,2086-01-06
202.14999999999947,1.0,2086-01-07
201.53999999999945,1.0,2086-01-08
201.29999999999944,1.0,2086-01-09
200.40999999999946,1.0,2086-01-10
201.31999999999945,1.0,2086-01-11
200.76999999999944,1.0,2086-01-12
200.02999999999943,1.0,2086-01-13
199.19999999999942,1.0,2086-01-14
199.68999999999943,1.0,2086-01-15
199.85999999999942,1.0,2086-01-16
199.69999999999942,1.0,2086-01-17
199.93999999999943,1.0,2086-01-18
198.97999999999942,1.0,2086-01-19
199.57999999999942,1.0,2086-01-20
199.28999999999942,1.0,2086-01-21
198.86999999999944,1.0,2086-01-22
198.54999999999944,1.0,2086-01-23
199.12999999999946,1.0,2086-01-24
199.11999999999946,1.0,2086-01-25
198.36999999999946,1.0,2086-01-26
198.53999999999945,1.0,2086-01-27
198.98999999999944,1.0,2086-01-28
198.55999999999943,1.0,2086-01-29
199.12999999999943,1.0,2086-01-30
199.20999999999944,1.0,2086-01-31
200.17999999999944,1.0,2086-02-01
200.21999999999943,1.0,2086-02-02
199.85999999999942,1.0,2086-02-03
199.3999999999994,1.0,2086-02-04
198.5299999999994,1.0,2086-02-05
199.3199999999994,1.0,2086-02-06
198.70999999999938,1.0,2086-02-07
198.12999999999937,1.0,2086-02-08
197.52999999999938,1.0,2086-02-09
196.71999999999937,1.0,2086-02-10
196.36999999999938,1.0,2086-02-11
196.8299999999994,1.0,2086-02-12
196.5999999999994,1.0,2086-02-13
196.8399999999994,1.0,2086-02-14
196.94999999999942,1.0,2086-02-15
196.94999999999942,1.0,2086-02-16
197.88999999999942,1.0,2086-02-17
198.53999999999942,1.0,2086-02-18
198.66999999999942,1.0,2086-02-19
199.27999999999943,1.0,2086-02-20
199.63999999999945,1.0,2086-02-21
200.24999999999946,1.0,2086-02-22
201.23999999999947,1.0,2086-02-23
201.72999999999948,1.0,2086-02-24
202.34999999999948,1.0,2086-02-25
202.50999999999948,1.0,2086-02-26
202.03999999999948,1.0,2086-02-27
202.60999999999947,1.0,2086-02-28
202.94999999999948,1.0,2086-03-01
202.89999999999947,1.0,2086-03-02
202.04999999999947,1.0,2086-03-03
202.81999999999948,1.0,2086-03-04
202.12999999999948,1.0,2086-03-05
201.5599999999995,1.0,2086-03-06
202.4999999999995,1.0,2086-03-07
202.7999999999995,1.0,2086-03-08
202.2399999999995,1.0,2086-03-09
202.6399999999995,1.0,2086-03-10
202.1299999999995,1.0,2086-03-11
201.1699999999995,1.0,2086-03-12
201.1699999999995,1.0,2086-03-13
200.8199999999995,1.0,2086-03-14
200.4799999999995,1.0,2086-03-15
200.7399999999995,1.0,2086-03-16
200.0699999999995,1.0,2086-03-17
200.2599999999995,1.0,2086-03-18
200.5799999999995,1.0,2086-03-19
199.6399999999995,1.0,2086-03-20
199.2899999999995,1.0,2086-03-21
199.6099999999995,1.0,2086-03-22
198.6599999999995,1.0,2086-03-23
198.3899999999995,1.0,2086-03-24
198.0399999999995,1.0,2086-03-25
197.4599999999995,1.0,2086-03-26
196.7499999999995,1.0,2086-03-27
196.3299999999995,1.0,2086-03-28
195.5199999999995,1.0,2086-03-29
194.8199999999995,1.0,2086-03-30
195.5399999999995,1.0,2086-03-31
194.6799999999995,1.0,2086-04-01
194.1899999999995,1.0,2086-04-02
194.65999999999948,1.0,2086-04-03
194.13999999999947,1.0,2086-04-04
193.69999999999948,1.0,2086-04-05
193.01999999999947,1.0,2086-04-06
192.90999999999946,1.0,2086-04-07
193.89999999999947,1.0,2086-04-08
193.10999999999947,1.0,2086-04-09
194.03999999999948,1.0,2086-04-10
193.54999999999947,1.0,2086-04-11
192.72999999999948,1.0,2086-04-12
193.48999999999947,1.0,2086-04-13
193.57999999999947,1.0,2086-04-14
192.58999999999946,1.0,2086-04-15
193.48999999999947,1.0,2086-04-16
192.58999999999946,1.0,2086-04-17
191.81999999999945,1.0,2086-04-18
190.93999999999946,1.0,2086-04-19
190.88999999999945,1.0,2086-04-20
190.44999999999945,1.0,2086-04-21
191.11999999999944,1.0,2086-04-22
190.22999999999945,1.0,2086-04-23
189.47999999999945,1.0,2086-04-24
188.84999999999945,1.0,2086-04-25
189.35999999999945,1.0,2086-04-26
188.37999999999946,1.0,2086-04-27
188.71999999999946,1.0,2086-04-28
188.10999999999945,1.0,2086-04-29
188.61999999999944,1.0,2086-04-30
188.13999999999945,1.0,2086-05-01
188.85999999999945,1.0,2086-05-02
189.15999999999946,1.0,2086-05-03
189.07999999999944,1.0,2086-05-04
188.39999999999944,1.0,2086-05-05
187.96999999999943,1.0,2086-05-06
188.65999999999943,1.0,2086-05-07
188.98999999999944,1.0,2086-05-08
188.33999999999943,1.0,2086-05-09
188.92999999999944,1.0,2086-05-10
189.01999999999944,1.0,2086-05-11
189.74999999999943,1.0,2086-05-12
189.93999999999943,1.0,2086-05-13
190.56999999999942,1.0,2086-05-14
190.69999999999942,1.0,2086-05-15
189.8999999999994,1.0,2086-05-16
190.1899999999994,1.0,2086-05-17
190.6199999999994,1.0,2086-05-18
190.5399999999994,1.0,2086-05-19
190.8599999999994,1.0,2086-05-20
190.27999999999938,1.0,2086-05-21
189.39999999999938,1.0,2086-05-22
190.2999999999994,1.0,2086-05-23
190.24999999999937,1.0,2086-05-24
190.40999999999937,1.0,2086-05-25
190.01999999999938,1.0,2086-05-26
189.5099999999994,1.0,2086-05-27
189.6199999999994,1.0,2086-05-28
190.2599999999994,1.0,2086-05-29
190.7299999999994,1.0,2086-05-30
191.20999999999938,1.0,2086-05-31
191.37999999999937,1.0,2086-06-01
190.99999999999937,1.0,2086-06-02
191.61999999999938,1.0,2086-06-03
191.03999999999937,1.0,2086-06-04
191.67999999999935,1.0,2086-06-05
191.61999999999935,1.0,2086-06-06
192.15999999999934,1.0,2086-06-07
191.42999999999935,1.0,2086-06-08
191.83999999999935,1.0,2086-06-09
192.79999999999936,1.0,2086-06-10
192.24999999999935,1.0,2086-06-11
191.65999999999934,1.0,2086-06-12
191.00999999999934,1.0,2086-06-13
191.64999999999932,1.0,2086-06-14
190.66999999999933,1.0,2086-06-15
190.91999999999933,1.0,2086-06-16
191.79999999999933,1.0,2086-06-17
191.46999999999932,1.0,2086-06-18
191.55999999999932,1.0,2086-06-19
190.6299999999993,1.0,2086-06-20
190.20999999999933,1.0,2086-06-21
190.70999999999933,1.0,2086-06-22
191.32999999999933,1.0,2086-06-23
191.42999999999932,1.0,2086-06-24
190.5999999999993,1.0,2086-06-25
189.65999999999931,1.0,2086-06-26
188.70999999999933,1.0,2086-06-27
188.40999999999931,1.0,2086-06-28
188.46999999999932,1.0,2086-06-29
188.14999999999932,1.0,2086-06-30
188.3199999999993,1.0,2086-07-01
187.46999999999932,1.0,2086-07-02
186.86999999999932,1.0,2086-07-03
187.15999999999931,1.0,2086-07-04
186.5699999999993,1.0,2086-07-05
187.2999999999993,1.0,2086-07-06
187.8099999999993,1.0,2086-07-07
188.1799999999993,1.0,2086-07-08
187.5199999999993,1.0,2086-07-09
186.5299999999993,1.0,2086-07-10
186.7399999999993,1.0,2086-07-11
186.6699999999993,1.0,2086-07-12
187.15999999999931,1.0,2086-07-13
187.98999999999933,1.0,2086-07-14
187.55999999999932,1.0,2086-07-15
187.3799999999993,1.0,2086-07-16
188.17999999999932,1.0,2086-07-17
187.96999999999932,1.0,2086-07-18
188.8199999999993,1.0,2086-07-19
188.21999999999932,1.0,2086-07-20
188.74999999999932,1.0,2086-07-21
188.79999999999933,1.0,2086-07-22
188.04999999999933,1.0,2086-07-23
188.04999999999933,1.0,2086-07-24
188.49999999999932,1.0,2086-07-25
187.7599999999993,1.0,2086-07-26
187.9199999999993,1.0,2086-07-27
188.3899999999993,1.0,2086-07-28
189.0199999999993,1.0,2086-07-29
188.5099999999993,1.0,2086-07-30
189.3599999999993,1.0,2086-07-31
188.7499999999993,1.0,2086-08-01
187.8699999999993,1.0,2086-08-02
187.4099999999993,1.0,2086-08-03
186.69999999999928,1.0,2086-08-04
187.13999999999928,1.0,2086-08-05
186.17999999999927,1.0,2086-08-06
186.28999999999928,1.0,2086-08-07
186.7499999999993,1.0,2086-08-08
185.88999999999928,1.0,2086-08-09
186.84999999999928,1.0,2086-08-10
187.6899999999993,1.0,2086-08-11
187.3399999999993,1.0,2086-08-12
187.84999999999928,1.0,2086-08-13
188.44999999999928,1.0,2086-08-14
188.2199999999993,1.0,2086-08-15
188.1899999999993,1.0,2086-08-16
189.0599999999993,1.0,2086-08-17
189.44999999999928,1.0,2086-08-18
189.39999999999927,1.0,2086-08-19
188.60999999999927,1.0,2086-08-20
189.60999999999927,1.0,2086-08-21
189.89999999999927,1.0,2086-08-22
190.66999999999928,1.0,2086-08-23
191.38999999999928,1.0,2086-08-24
191.73999999999927,1.0,2086-08-25
191.18999999999926,1.0,2086-08-26
192.15999999999926,1.0,2086-08-27
193.05999999999926,1.0,2086-08-28
192.22999999999925,1.0,2086-08-29
192.81999999999925,1.0,2086-08-30
191.97999999999925,1.0,2086-08-31
192.70999999999924,1.0,2086-09-01
193.29999999999924,1.0,2086-09-02
193.22999999999925,1.0,2086-09-03
194.10999999999925,1.0,2086-09-04
193.90999999999926,1.0,2086-09-05
193.50999999999925,1.0,2086-09-06
194.22999999999925,1.0,2086-09-07
193.93999999999926,1.0,2086-09-08
193.13999999999925,1.0,2086-09-09
193.56999999999925,1.0,2086-09-10
193.35999999999925,1.0,2086-09-11
192.44999999999925,1.0,2086-09-12
191.45999999999924,1.0,2086-09-13
192.28999999999925,1.0,2086-09-14
192.82999999999925,1.0,2086-09-15
192.54999999999924,1.0,2086-09-16
192.70999999999924,1.0,2086-09-17
191.74999999999923,1.0,2086-09-18
192.74999999999923,1.0,2086-09-19
192.63999999999922,1.0,2086-09-20
192.0899999999992,1.0,2086-09-21
191.44999999999922,1.0,2086-09-22
192.21999999999923,1.0,2086-09-23
191.67999999999924,1.0,2086-09-24
191.48999999999924,1.0,2086-09-25
192.07999999999925,1.0,2086-09-26
192.89999999999924,1.0,2086-09-27
191.96999999999923,1.0,2086-09-28
192.55999999999923,1.0,2086-09-29
191.73999999999924,1.0,2086-09-30
192.21999999999923,1.0,2086-10-01
192.35999999999922,1.0,2086-10-02
192.56999999999923,1.0,2086-10-03
192.60999999999922,1.0,2086-10-04
192.32999999999922,1.0,2086-10-05
192.03999999999922,1.0,2086-10-06
192.79999999999922,1.0,2086-10-07
193.4999999999992,1.0,2086-10-08
193.6199999999992,1.0,2086-10-09
194.4699999999992,1.0,2086-10-10
195.4299999999992,1.0,2086-10-11
195.5599999999992,1.0,2086-10-12
196.38999999999922,1.0,2086-10-13
196.79999999999922,1.0,2086-10-14
196.5599999999992,1.0,2086-10-15
195.9399999999992,1.0,2086-10-16
195.4999999999992,1.0,2086-10-17
195.8199999999992,1.0,2086-10-18
195.8099999999992,1.0,2086-10-19
196.57999999999922,1.0,2086-10-20
197.3699999999992,1.0,2086-10-21
197.5399999999992,1.0,2086-10-22
196.9999999999992,1.0,2086-10-23
196.29999999999922,1.0,2086-10-24
196.44999999999922,1.0,2086-10-25
195.57999999999922,1.0,2086-10-26
196.28999999999922,1.0,2086-10-27
197.19999999999922,1.0,2086-10-28
197.68999999999923,1.0,2086-10-29
198.46999999999923,1.0,2086-10-30
198.09999999999923,1.0,2086-10-31
197.96999999999923,1.0,2086-11-01
198.90999999999923,1.0,2086-11-02
197.93999999999923,1.0,2086-11-03
196.99999999999923,1.0,2086-11-04
197.02999999999923,1.0,2086-11-05
197.91999999999922,1.0,2086-11-06
198.03999999999922,1.0,2086-11-07
197.68999999999923,1.0,2086-11-08
197.79999999999924,1.0,2086-11-09
197.80999999999923,1.0,2086-11-10
197.10999999999925,1.0,2086-11-11
196.96999999999926,1.0,2086-11-12
196.70999999999927,1.0,2086-11-13
195.95999999999927,1.0,2086-11-14
195.75999999999928,1.0,2086-11-15
196.00999999999928,1.0,2086-11-16
195.8099999999993,1.0,2086-11-17
195.3699999999993,1.0,2086-11-18
194.9899999999993,1.0,2086-11-19
195.5299999999993,1.0,2086-11-20
195.41999999999928,1.0,2086-11-21
196.09999999999928,1.0,2086-11-22
196.1899999999993,1.0,2086-11-23
197.06999999999928,1.0,2086-11-24
196.1199999999993,1.0,2086-11-25
196.2199999999993,1.0,2086-11-26
197.00999999999928,1.0,2086-11-27
196.4399999999993,1.0,2086-11-28
197.31999999999928,1.0,2086-11-29
196.60999999999927,1.0,2086-11-30
196.74999999999926,1.0,2086-12-01
196.57999999999927,1.0,2086-12-02
197.19999999999928,1.0,2086-12-03
197.82999999999927,1.0,2086-12-04
197.56999999999928,1.0,2086-12-05
196.6499999999993,1.0,2086-12-06
196.8999999999993,1.0,2086-12-07
196.9999999999993,1.0,2086-12-08
196.5499999999993,1.0,2086-12-09
195.8599999999993,1.0,2086-12-10
195.90999999999931,1.0,2086-12-11
196.05999999999932,1.0,2086-12-12
196.0999999999993,1.0,2086-12-13
196.14999999999932,1.0,2086-12-14
195.72999999999934,1.0,2086-12-15
196.33999999999935,1.0,2086-12-16
197.20999999999935,1.0,2086-12-17
196.84999999999934,1.0,2086-12-18
196.73999999999933,1.0,2086-12-19
197.42999999999932,1.0,2086-12-20
196.44999999999933,1.0,2086-12-21
195.61999999999932,1.0,2086-12-22
194.7899999999993,1.0,2086-12-23
194.0099999999993,1.0,2086-12-24
194.74999999999932,1.0,2086-12-25
193.86999999999932,1.0,2086-12-26
193.49999999999932,1.0,2086-12-27
194.0399999999993,1.0,2086-12-28
193.05999999999932,1.0,2086-12-29
192.16999999999933,1.0,2086-12-30
192.61999999999932,1.0,2086-12-31
193.0699999999993,1.0,2087-01-01
192.8299999999993,1.0,2087-01-02
192.9699999999993,1.0,2087-01-03
193.7099999999993,1.0,2087-01-04
194.0399999999993,1.0,2087-01-05
193.89999999999932,1.0,2087-01-06
193.5699999999993,1.0,2087-01-07
193.74999999999932,1.0,2087-01-08
193.18999999999932,1.0,2087-01-09
192.24999999999932,1.0,2087-01-10
191.42999999999932,1.0,2087-01-11
191.51999999999933,1.0,2087-01-12
190.99999999999932,1.0,2087-01-13
190.7299999999993,1.0,2087-01-14
190.96999999999932,1.0,2087-01-15
191.11999999999932,1.0,2087-01-16
190.80999999999932,1.0,2087-01-17
190.90999999999931,1.0,2087-01-18
191.08999999999932,1.0,2087-01-19
192.0399999999993,1.0,2087-01-20
192.8499999999993,1.0,2087-01-21
192.39999999999932,1.0,2087-01-22
191.55999999999932,1.0,2087-01-23
191.39999999999932,1.0,2087-01-24
190.95999999999933,1.0,2087-01-25
191.95999999999933,1.0,2087-01-26
192.60999999999933,1.0,2087-01-27
192.04999999999933,1.0,2087-01-28
191.65999999999934,1.0,2087-01-29
191.78999999999934,1.0,2087-01-30
191.82999999999933,1.0,2087-01-31
192.70999999999933,1.0,2087-02-01
192.13999999999933,1.0,2087-02-02
192.44999999999933,1.0,2087-02-03
192.76999999999933,1.0,2087-02-04
192.26999999999933,1.0,2087-02-05
192.99999999999932,1.0,2087-02-06
193.15999999999931,1.0,2087-02-07
193.5099999999993,1.0,2087-02-08
194.4799999999993,1.0,2087-02-09
195.15999999999931,1.0,2087-02-10
195.9799999999993,1.0,2087-02-11
196.9799999999993,1.0,2087-02-12
195.9799999999993,1.0,2087-02-13
196.80999999999932,1.0,2087-02-14
196.0999999999993,1.0,2087-02-15
195.92999999999932,1.0,2087-02-16
196.41999999999933,1.0,2087-02-17
195.84999999999934,1.0,2087-02-18
196.04999999999933,1.0,2087-02-19
195.41999999999933,1.0,2087-02-20
196.26999999999933,1.0,2087-02-21
196.32999999999933,1.0,2087-02-22
195.89999999999932,1.0,2087-02-23
194.90999999999931,1.0,2087-02-24
195.5799999999993,1.0,2087-02-25
196.2299999999993,1.0,2087-02-26
195.2699999999993,1.0,2087-02-27
194.6699999999993,1.0,2087-02-28
194.5399999999993,1.0,2087-03-01
195.2599999999993,1.0,2087-03-02
196.15999999999931,1.0,2087-03-03
195.6099999999993,1.0,2087-03-04
195.6099999999993,1.0,2087-03-05
196.21999999999932,1.0,2087-03-06
195.3899999999993,1.0,2087-03-07
196.1999999999993,1.0,2087-03-08
196.49999999999932,1.0,2087-03-09
196.2599999999993,1.0,2087-03-10
195.3799999999993,1.0,2087-03-11
195.83999999999932,1.0,2087-03-12
196.21999999999932,1.0,2087-03-13
195.5999999999993,1.0,2087-03-14
196.45999999999933,1.0,2087-03-15
195.77999999999932,1.0,2087-03-16
196.68999999999932,1.0,2087-03-17
195.93999999999932,1.0,2087-03-18
195.77999999999932,1.0,2087-03-19
196.21999999999932,1.0,2087-03-20
195.5699999999993,1.0,2087-03-21
195.3499999999993,1.0,2087-03-22
195.8899999999993,1.0,2087-03-23
196.7699999999993,1.0,2087-03-24
196.4199999999993,1.0,2087-03-25
196.8199999999993,1.0,2087-03-26
197.7099999999993,1.0,2087-03-27
197.9899999999993,1.0,2087-03-28
198.6199999999993,1.0,2087-03-29
199.31999999999928,1.0,2087-03-30
198.4399999999993,1.0,2087-03-31
198.6899999999993,1.0,2087-04-01
199.1799999999993,1.0,2087-04-02
198.87999999999928,1.0,2087-04-03
197.97999999999928,1.0,2087-04-04
198.04999999999927,1.0,2087-04-05
198.87999999999928,1.0,2087-04-06
197.91999999999928,1.0,2087-04-07
198.44999999999928,1.0,2087-04-08
198.47999999999928,1.0,2087-04-09
198.34999999999928,1.0,2087-04-10
199.04999999999927,1.0,2087-04-11
198.71999999999926,1.0,2087-04-12
199.69999999999925,1.0,2087-04-13
199.49999999999926,1.0,2087-04-14
199.88999999999925,1.0,2087-04-15
200.18999999999926,1.0,2087-04-16
200.25999999999925,1.0,2087-04-17
200.28999999999925,1.0,2087-04-18
200.73999999999924,1.0,2087-04-19
201.05999999999923,1.0,2087-04-20
201.07999999999925,1.0,2087-04-21
201.54999999999924,1.0,2087-04-22
200.91999999999925,1.0,2087-04-23
201.03999999999925,1.0,2087-04-24
200.53999999999925,1.0,2087-04-25
200.09999999999926,1.0,2087-04-26
199.86999999999927,1.0,2087-04-27
200.02999999999926,1.0,2087-04-28
200.05999999999926,1.0,2087-04-29
199.10999999999927,1.0,2087-04-30
198.29999999999927,1.0,2087-05-01
197.99999999999926,1.0,2087-05-02
197.61999999999927,1.0,2087-05-03
197.17999999999927,1.0,2087-05-04
198.06999999999925,1.0,2087-05-05
197.47999999999925,1.0,2087-05-06
198.43999999999926,1.0,2087-05-07
197.51999999999927,1.0,2087-05-08
197.96999999999926,1.0,2087-05-09
197.15999999999926,1.0,2087-05-10
196.62999999999926,1.0,2087-05-11
197.53999999999925,1.0,2087-05-12
196.69999999999925,1.0,2087-05-13
196.76999999999924,1.0,2087-05-14
196.74999999999923,1.0,2087-05-15
195.98999999999924,1.0,2087-05-16
195.89999999999924,1.0,2087-05-17
195.82999999999925,1.0,2087-05-18
195.12999999999926,1.0,2087-05-19
195.38999999999925,1.0,2087-05-20
195.64999999999924,1.0,2087-05-21
195.46999999999923,1.0,2087-05-22
195.34999999999923,1.0,2087-05-23
196.09999999999923,1.0,2087-05-24
196.50999999999922,1.0,2087-05-25
196.80999999999923,1.0,2087-05-26
197.68999999999923,1.0,2087-05-27
198.44999999999922,1.0,2087-05-28
199.26999999999921,1.0,2087-05-29
198.81999999999923,1.0,2087-05-30
198.49999999999923,1.0,2087-05-31
199.12999999999923,1.0,2087-06-01
198.59999999999923,1.0,2087-06-02
197.62999999999923,1.0,2087-06-03
197.88999999999922,1.0,2087-06-04
197.2799999999992,1.0,2087-06-05
197.0699999999992,1.0,2087-06-06
197.8199999999992,1.0,2087-06-07
198.3299999999992,1.0,2087-06-08
198.11999999999918,1.0,2087-06-09
197.73999999999918,1.0,2087-06-10
197.46999999999917,1.0,2087-06-11
197.09999999999917,1.0,2087-06-12
196.72999999999917,1.0,2087-06-13
195.97999999999917,1.0,2087-06-14
195.09999999999917,1.0,2087-06-15
195.08999999999918,1.0,2087-06-16
194.40999999999917,1.0,2087-06-17
195.07999999999916,1.0,2087-06-18
195.69999999999916,1.0,2087-06-19
195.85999999999916,1.0,2087-06-20
195.68999999999917,1.0,2087-06-21
196.24999999999918,1.0,2087-06-22
195.66999999999916,1.0,2087-06-23
196.22999999999917,1.0,2087-06-24
196.53999999999917,1.0,2087-06-25
196.16999999999916,1.0,2087-06-26
195.96999999999917,1.0,2087-06-27
196.91999999999916,1.0,2087-06-28
197.30999999999915,1.0,2087-06-29
196.50999999999914,1.0,2087-06-30
196.12999999999914,1.0,2087-07-01
195.37999999999914,1.0,2087-07-02
195.78999999999914,1.0,2087-07-03
195.05999999999915,1.0,2087-07-04
195.80999999999915,1.0,2087-07-05
195.67999999999915,1.0,2087-07-06
196.13999999999916,1.0,2087-07-07
